"","participant.id_in_session","subsession.round_number","player.xchoice","player.ychoice","player.consume","player.rollo","group.qx","group.qy","group.price","tre","session","rosa"
"381",5,48,93,116.23,454.73,2,287,1044.5,3.6,0,101,0
"382",6,48,48.5,276.55,124.5,1,287,1044.5,3.6,0,101,0
"383",7,48,81.5,183.24,131.8,1,287,1044.5,3.6,0,101,0
"384",8,48,52,270.11,459.41,2,287,1044.5,3.6,0,101,0
"385",1,49,30.5,301.16,104.8,1,255,1033.8,4.1,0,101,0
"386",2,49,90.5,134.53,501.43,2,255,1033.8,4.1,0,101,0
"387",3,49,25,306.19,407.49,2,255,1033.8,4.1,0,101,0
"388",4,49,43.5,284.74,113.7,1,255,1033.8,4.1,0,101,0
"389",5,49,88,150.2,506.9,2,255,1033.8,4.1,0,101,0
"390",6,49,50,273.86,117.6,1,255,1033.8,4.1,0,101,0
"391",7,49,83.5,174,126.4,1,255,1033.8,4.1,0,101,0
"392",8,49,51.5,271.07,479.87,2,255,1033.8,4.1,0,101,0
"393",1,50,70,225.83,490.63,2,295,1116.1,3.8,0,101,0
"394",2,50,96.5,82.93,448.03,2,295,1116.1,3.8,0,101,0
"395",3,50,8.5,315.08,91.8,1,295,1116.1,3.8,0,101,0
"396",4,50,85.5,164,487.5,2,295,1116.1,3.8,0,101,0
"397",5,50,1.5,316.19,85.1,1,295,1116.1,3.8,0,101,0
"398",6,50,74.5,210.94,130.3,1,295,1116.1,3.8,0,101,0
"399",7,50,43,285.5,448.2,2,295,1116.1,3.8,0,101,0
"400",8,50,50,273.86,122.4,1,295,1116.1,3.8,0,101,0
"401",1,1,85,166.58,481.98,2,302,1120.4,3.7,0,102,0
"402",2,1,1,316.21,86.2,1,302,1120.4,3.7,0,102,0
"403",3,1,76.5,203.66,487.46,2,302,1120.4,3.7,0,102,0
"404",4,1,75,209.17,487.37,2,302,1120.4,3.7,0,102,0
"405",5,1,61,250.58,128.5,1,302,1120.4,3.7,0,102,0
"406",6,1,65.5,238.95,481.95,2,302,1120.4,3.7,0,102,0
"407",7,1,31,300.65,112,1,302,1120.4,3.7,0,102,0
"408",8,1,60,252.98,128.2,1,302,1120.4,3.7,0,102,0
"409",1,2,94,107.89,534.99,2,216,981.5,4.5,0,102,0
"410",2,2,3,316.09,329.69,2,216,981.5,4.5,0,102,0
"411",3,2,80,189.74,121.8,1,216,981.5,4.5,0,102,0
"412",4,2,62,248.11,116.6,1,216,981.5,4.5,0,102,0
"413",5,2,64,242.98,117.5,1,216,981.5,4.5,0,102,0
"414",6,2,50,273.86,501.06,2,216,981.5,4.5,0,102,0
"415",7,2,31,300.65,97.2,1,216,981.5,4.5,0,102,0
"416",8,2,69,228.89,542.39,2,216,981.5,4.5,0,102,0
"417",1,3,61,250.58,106.4,1,180,994.6,5.5,0,102,0
"418",2,3,1,316.21,321.71,2,180,994.6,5.5,0,102,0
"419",3,3,55,264.1,102.8,1,180,994.6,5.5,0,102,0
"420",4,3,74,212.7,112.5,1,180,994.6,5.5,0,102,0
"421",5,3,53.5,267.17,101.9,1,180,994.6,5.5,0,102,0
"422",6,3,80,189.74,631.74,2,180,994.6,5.5,0,102,0
"423",7,3,31.5,300.13,474.13,2,180,994.6,5.5,0,102,0
"424",8,3,67.5,233.32,606.32,2,180,994.6,5.5,0,102,0
"425",1,4,23,307.75,401.95,2,260,1065.4,4.1,0,102,0
"426",2,4,1,316.21,78.2,1,260,1065.4,4.1,0,102,0
"427",3,4,79,193.88,126.3,1,260,1065.4,4.1,0,102,0
"428",4,4,92.5,120.16,499.16,2,260,1065.4,4.1,0,102,0
"429",5,4,74.5,210.94,516.24,2,260,1065.4,4.1,0,102,0
"430",6,4,70,225.83,512.63,2,260,1065.4,4.1,0,102,0
"431",7,4,40.5,289.13,111.1,1,260,1065.4,4.1,0,102,0
"432",8,4,54,266.16,119,1,260,1065.4,4.1,0,102,0
"433",1,5,70,225.83,133.4,1,242,861.8,3.6,0,102,0
"434",2,5,2,316.16,90.8,1,242,861.8,3.6,0,102,0
"435",3,5,86.5,158.67,466.77,2,242,861.8,3.6,0,102,0
"436",4,5,92,123.94,126.8,1,242,861.8,3.6,0,102,0
"437",5,5,78.5,195.9,133.5,1,242,861.8,3.6,0,102,0
"438",6,5,60,252.98,466.68,2,242,861.8,3.6,0,102,0
"439",7,5,40,289.83,432.33,2,242,861.8,3.6,0,102,0
"440",8,5,55.5,263.05,460.75,2,242,861.8,3.6,0,102,0
"441",1,6,71,222.69,124.7,1,223.5,927.1,4.1,0,102,0
"442",2,6,2.5,316.13,326.53,2,223.5,927.1,4.1,0,102,0
"443",3,6,79,193.88,125.7,1,223.5,927.1,4.1,0,102,0
"444",4,6,71.5,221.08,517.68,2,223.5,927.1,4.1,0,102,0
"445",5,6,73,216.12,518.92,2,223.5,927.1,4.1,0,102,0
"446",6,6,76.5,203.66,520.96,2,223.5,927.1,4.1,0,102,0
"447",7,6,50.5,272.94,116.3,1,223.5,927.1,4.1,0,102,0
"448",8,6,66,237.57,123.3,1,223.5,927.1,4.1,0,102,0
"449",1,7,72.5,217.8,436.4,2,283.5,855,3,0,102,0
"450",2,7,99.5,31.58,110,1,283.5,855,3,0,102,0
"451",3,7,87,155.92,418.32,2,283.5,855,3,0,102,0
"452",4,7,49.5,274.77,140.6,1,283.5,855,3,0,102,0
"453",5,7,70.5,224.27,436.87,2,283.5,855,3,0,102,0
"454",6,7,50,273.86,140.8,1,283.5,855,3,0,102,0
"455",7,7,49.5,274.77,140.6,1,283.5,855,3,0,102,0
"456",8,7,53.5,267.17,428.47,2,283.5,855,3,0,102,0
"457",1,8,86.5,158.67,466.27,2,252.5,897.9,3.6,0,102,0
"458",2,8,1,316.21,89.9,1,252.5,897.9,3.6,0,102,0
"459",3,8,89.5,141.06,129.2,1,252.5,897.9,3.6,0,102,0
"460",4,8,64,242.98,470.58,2,252.5,897.9,3.6,0,102,0
"461",5,8,80.5,187.61,133.3,1,252.5,897.9,3.6,0,102,0
"462",6,8,60,252.98,131.1,1,252.5,897.9,3.6,0,102,0
"463",7,8,50,273.86,451.66,2,252.5,897.9,3.6,0,102,0
"464",8,8,52,270.11,455.01,2,252.5,897.9,3.6,0,102,0
"465",1,9,75.5,207.36,504.46,2,244,960.2,3.9,0,102,0
"466",2,9,1,316.21,320.11,2,244,960.2,3.9,0,102,0
"467",3,9,87.5,153.09,497.39,2,244,960.2,3.9,0,102,0
"468",4,9,43.5,284.74,115.9,1,244,960.2,3.9,0,102,0
"469",5,9,79,193.88,128.3,1,244,960.2,3.9,0,102,0
"470",6,9,80,189.74,504.54,2,244,960.2,3.9,0,102,0
"471",7,9,59.5,254.16,124.1,1,244,960.2,3.9,0,102,0
"472",8,9,69.5,227.37,127.3,1,244,960.2,3.9,0,102,0
"473",1,10,76.5,203.66,137.8,1,282.5,938,3.3,0,102,0
"474",2,10,1,316.21,96.2,1,282.5,938,3.3,0,102,0
"475",3,10,85.5,164,134.9,1,282.5,938,3.3,0,102,0
"476",4,10,76,205.52,457.92,2,282.5,938,3.3,0,102,0
"477",5,10,88.5,147.23,441.13,2,282.5,938,3.3,0,102,0
"478",6,10,55.5,263.05,447.35,2,282.5,938,3.3,0,102,0
"479",7,10,59.5,254.16,136,1,282.5,938,3.3,0,102,0
"480",8,10,62.5,246.86,454.36,2,282.5,938,3.3,0,102,0
"481",1,11,75.5,207.36,454.66,2,303.5,993.9,3.3,0,102,0
"482",2,11,1.5,316.19,98,1,303.5,993.9,3.3,0,102,0
"483",3,11,62,248.11,137.8,1,303.5,993.9,3.3,0,102,0
"484",4,11,93,116.23,420.83,2,303.5,993.9,3.3,0,102,0
"485",5,11,85,166.58,135.9,1,303.5,993.9,3.3,0,102,0
"486",6,11,75,209.17,454.77,2,303.5,993.9,3.3,0,102,0
"487",7,11,60,252.98,449.48,2,303.5,993.9,3.3,0,102,0
"488",8,11,55.5,263.05,135.8,1,303.5,993.9,3.3,0,102,0
"489",1,12,75,209.17,125.9,1,212.5,872.6,4.1,0,102,0
"490",2,12,1,316.21,320.31,2,212.5,872.6,4.1,0,102,0
"491",3,12,88,150.2,511.6,2,212.5,872.6,4.1,0,102,0
"492",4,12,71,222.69,125.2,1,212.5,872.6,4.1,0,102,0
"493",5,12,81,185.45,126.2,1,212.5,872.6,4.1,0,102,0
"494",6,12,63,245.58,504.28,2,212.5,872.6,4.1,0,102,0
"495",7,12,60.5,251.79,500.19,2,212.5,872.6,4.1,0,102,0
"496",8,12,59,255.32,121.2,1,212.5,872.6,4.1,0,102,0
"497",1,13,58,257.6,137.6,1,315.5,1020.7,3.2,0,102,0
"498",2,13,99.5,31.58,353.48,2,315.5,1020.7,3.2,0,102,0
"499",3,13,80.5,187.61,138.5,1,315.5,1020.7,3.2,0,102,0
"500",4,13,93,116.23,417.13,2,315.5,1020.7,3.2,0,102,0
"501",5,13,30,301.66,123.2,1,315.5,1020.7,3.2,0,102,0
"502",6,13,50,273.86,134.6,1,315.5,1020.7,3.2,0,102,0
"503",7,13,70,225.83,452.33,2,315.5,1020.7,3.2,0,102,0
"504",8,13,53,268.16,439.66,2,315.5,1020.7,3.2,0,102,0
"505",1,14,75.5,207.36,146.7,1,300.5,874.8,2.9,0,102,0
"506",2,14,67,234.76,429.76,2,300.5,874.8,2.9,0,102,0
"507",3,14,83.5,174,143.3,1,300.5,874.8,2.9,0,102,0
"508",4,14,60.5,251.79,147,1,300.5,874.8,2.9,0,102,0
"509",5,14,88.5,147.23,404.83,2,300.5,874.8,2.9,0,102,0
"510",6,14,75,209.17,427.47,2,300.5,874.8,2.9,0,102,0
"511",7,14,70,225.83,429.63,2,300.5,874.8,2.9,0,102,0
"512",8,14,64.5,241.66,147.5,1,300.5,874.8,2.9,0,102,0
"513",1,15,73,216.12,491.32,2,249,938.5,3.8,0,102,0
"514",2,15,60,252.98,479.18,2,249,938.5,3.8,0,102,0
"515",3,15,72.5,217.8,130.3,1,249,938.5,3.8,0,102,0
"516",4,15,66,237.57,486.37,2,249,938.5,3.8,0,102,0
"517",5,15,50,273.86,462.36,2,249,938.5,3.8,0,102,0
"518",6,15,55.5,263.05,125.3,1,249,938.5,3.8,0,102,0
"519",7,15,70,225.83,129.9,1,249,938.5,3.8,0,102,0
"520",8,15,68,231.86,129.5,1,249,938.5,3.8,0,102,0
"521",1,16,76.5,203.66,137.3,1,285.5,956.6,3.4,0,102,0
"522",2,16,77.5,199.84,459.54,2,285.5,956.6,3.4,0,102,0
"523",3,16,83,176.38,454.48,2,285.5,956.6,3.4,0,102,0
"524",4,16,44,283.97,431.37,2,285.5,956.6,3.4,0,102,0
"525",5,16,81,185.45,456.85,2,285.5,956.6,3.4,0,102,0
"526",6,16,59.5,254.16,135.4,1,285.5,956.6,3.4,0,102,0
"527",7,16,70,225.83,137.4,1,285.5,956.6,3.4,0,102,0
"528",8,16,50.5,272.94,132,1,285.5,956.6,3.4,0,102,0
"529",1,17,47.5,278.28,428.68,2,304.5,963.9,3.2,0,102,0
"530",2,17,95,98.74,399.44,2,304.5,963.9,3.2,0,102,0
"531",3,17,91.5,127.58,417.18,2,304.5,963.9,3.2,0,102,0
"532",4,17,68.5,230.39,141.3,1,304.5,963.9,3.2,0,102,0
"533",5,17,66,237.57,141,1,304.5,963.9,3.2,0,102,0
"534",6,17,70.5,224.27,447.47,2,304.5,963.9,3.2,0,102,0
"535",7,17,70,225.83,141.3,1,304.5,963.9,3.2,0,102,0
"536",8,17,52,270.11,137.3,1,304.5,963.9,3.2,0,102,0
"537",1,18,73.5,214.42,151,1,249,689.2,2.8,0,102,0
"538",2,18,60.5,251.79,419.29,2,249,689.2,2.8,0,102,0
"539",3,18,90.5,134.53,139.1,1,249,689.2,2.8,0,102,0
"540",4,18,74,212.7,150.8,1,249,689.2,2.8,0,102,0
"541",5,18,91.5,127.58,137.6,1,249,689.2,2.8,0,102,0
"542",6,18,60,252.98,419.08,2,249,689.2,2.8,0,102,0
"543",7,18,70,225.83,419.63,2,249,689.2,2.8,0,102,0
"544",8,18,58.5,256.47,418.37,2,249,689.2,2.8,0,102,0
"545",1,19,72.5,217.8,148,1,320,923.4,2.9,0,102,0
"546",2,19,60.5,251.79,147.8,1,320,923.4,2.9,0,102,0
"547",3,19,97.5,70.27,351.67,2,320,923.4,2.9,0,102,0
"548",4,19,82.5,178.71,416.81,2,320,923.4,2.9,0,102,0
"549",5,19,79.5,191.83,146,1,320,923.4,2.9,0,102,0
"550",6,19,70,225.83,427.83,2,320,923.4,2.9,0,102,0
"551",7,19,70,225.83,427.83,2,320,923.4,2.9,0,102,0
"552",8,19,56,261.99,146.8,1,320,923.4,2.9,0,102,0
"553",1,20,70,225.83,141.7,1,255.5,805.1,3.2,0,102,0
"554",2,20,70,225.83,141.7,1,255.5,805.1,3.2,0,102,0
"555",3,20,91.5,127.58,132,1,255.5,805.1,3.2,0,102,0
"556",4,20,53,268.16,435.16,2,255.5,805.1,3.2,0,102,0
"557",5,20,62,248.11,443.51,2,255.5,805.1,3.2,0,102,0
"558",6,20,65.5,238.95,445.35,2,255.5,805.1,3.2,0,102,0
"559",7,20,70,225.83,141.7,1,255.5,805.1,3.2,0,102,0
"560",8,20,75,209.17,445.47,2,255.5,805.1,3.2,0,102,0
"561",1,21,68.5,230.39,137.9,1,283,939.7,3.3,0,102,0
"562",2,21,44,283.97,129.5,1,283,939.7,3.3,0,102,0
"563",3,21,67.5,233.32,457.42,2,283,939.7,3.3,0,102,0
"564",4,21,73.5,214.42,138.1,1,283,939.7,3.3,0,102,0
"565",5,21,74.5,210.94,138,1,283,939.7,3.3,0,102,0
"566",6,21,85.5,164,447.9,2,283,939.7,3.3,0,102,0
"567",7,21,70,225.83,458.23,2,283,939.7,3.3,0,102,0
"568",8,21,60,252.98,452.18,2,283,939.7,3.3,0,102,0
"569",1,22,69.5,227.37,421.27,2,270,753.2,2.8,0,102,0
"570",2,22,95.5,93.79,129.1,1,270,753.2,2.8,0,102,0
"571",3,22,57,259.83,150.1,1,270,753.2,2.8,0,102,0
"572",4,22,92,123.94,136.4,1,270,753.2,2.8,0,102,0
"573",5,22,67.5,233.32,421.62,2,270,753.2,2.8,0,102,0
"574",6,22,63.5,244.29,421.39,2,270,753.2,2.8,0,102,0
"575",7,22,69.5,227.37,421.27,2,270,753.2,2.8,0,102,0
"576",8,22,49,275.66,147.8,1,270,753.2,2.8,0,102,0
"577",1,23,95,98.74,352.74,2,314.5,840.9,2.7,0,102,0
"578",2,23,12,313.94,129.4,1,314.5,840.9,2.7,0,102,0
"579",3,23,69.5,227.37,413.17,2,314.5,840.9,2.7,0,102,0
"580",4,23,95.5,93.79,130.6,1,314.5,840.9,2.7,0,102,0
"581",5,23,75.5,207.36,153.1,1,314.5,840.9,2.7,0,102,0
"582",6,23,80,189.74,403.64,2,314.5,840.9,2.7,0,102,0
"583",7,23,70,225.83,154.5,1,314.5,840.9,2.7,0,102,0
"584",8,23,70,225.83,413.03,2,314.5,840.9,2.7,0,102,0
"585",1,24,70.5,224.27,139.1,1,280,915.7,3.3,0,102,0
"586",2,24,51.5,271.07,439.47,2,280,915.7,3.3,0,102,0
"587",3,24,84,171.58,446.28,2,280,915.7,3.3,0,102,0
"588",4,24,75,209.17,139,1,280,915.7,3.3,0,102,0
"589",5,24,76.5,203.66,453.86,2,280,915.7,3.3,0,102,0
"590",6,24,58.5,256.47,136.9,1,280,915.7,3.3,0,102,0
"591",7,24,70,225.83,139.1,1,280,915.7,3.3,0,102,0
"592",8,24,68,231.86,454.26,2,280,915.7,3.3,0,102,0
"593",1,25,70,225.83,459.73,2,292.5,977.2,3.3,0,102,0
"594",2,25,60,252.98,453.48,2,292.5,977.2,3.3,0,102,0
"595",3,25,82.5,178.71,454.31,2,292.5,977.2,3.3,0,102,0
"596",4,25,55.5,263.05,134.2,1,292.5,977.2,3.3,0,102,0
"597",5,25,70.5,224.27,137.6,1,292.5,977.2,3.3,0,102,0
"598",6,25,80,189.74,457.04,2,292.5,977.2,3.3,0,102,0
"599",7,25,70,225.83,137.6,1,292.5,977.2,3.3,0,102,0
"600",8,25,55,264.1,134,1,292.5,977.2,3.3,0,102,0
"601",1,26,72,219.45,138.4,1,245,809.1,3.3,0,102,0
"602",2,26,70,225.83,138.4,1,245,809.1,3.3,0,102,0
"603",3,26,85.5,164,135.2,1,245,809.1,3.3,0,102,0
"604",4,26,34.5,296.81,410.71,2,245,809.1,3.3,0,102,0
"605",5,26,77.5,199.84,138,1,245,809.1,3.3,0,102,0
"606",6,26,70,225.83,457.03,2,245,809.1,3.3,0,102,0
"607",7,26,70,225.83,457.03,2,245,809.1,3.3,0,102,0
"608",8,26,70.5,224.27,457.07,2,245,809.1,3.3,0,102,0
"609",1,27,72,219.45,130.2,1,223,841.5,3.8,0,102,0
"610",2,27,60,252.98,479.38,2,223,841.5,3.8,0,102,0
"611",3,27,91,131.11,125.7,1,223,841.5,3.8,0,102,0
"612",4,27,27,304.48,406.38,2,223,841.5,3.8,0,102,0
"613",5,27,70,225.83,129.8,1,223,841.5,3.8,0,102,0
"614",6,27,66,237.57,486.67,2,223,841.5,3.8,0,102,0
"615",7,27,70,225.83,490.03,2,223,841.5,3.8,0,102,0
"616",8,27,54.5,265.14,124.8,1,223,841.5,3.8,0,102,0
"617",1,28,69,228.89,132.4,1,260.5,940.4,3.6,0,102,0
"618",2,28,55,264.1,462.7,2,260.5,940.4,3.6,0,102,0
"619",3,28,84,171.58,131.5,1,260.5,940.4,3.6,0,102,0
"620",4,28,42,286.98,121.5,1,260.5,940.4,3.6,0,102,0
"621",5,28,75,209.17,479.97,2,260.5,940.4,3.6,0,102,0
"622",6,28,61,250.58,470.78,2,260.5,940.4,3.6,0,102,0
"623",7,28,69.5,227.37,478.27,2,260.5,940.4,3.6,0,102,0
"624",8,28,60,252.98,130.1,1,260.5,940.4,3.6,0,102,0
"625",1,29,69,228.89,470.89,2,264,925.8,3.5,0,102,0
"626",2,29,70.5,224.27,471.47,2,264,925.8,3.5,0,102,0
"627",3,29,68.5,230.39,134.2,1,264,925.8,3.5,0,102,0
"628",4,29,72.5,217.8,134.6,1,264,925.8,3.5,0,102,0
"629",5,29,74,212.7,472.2,2,264,925.8,3.5,0,102,0
"630",6,29,50.5,272.94,450.04,2,264,925.8,3.5,0,102,0
"631",7,29,70,225.83,134.4,1,264,925.8,3.5,0,102,0
"632",8,29,60.5,251.79,132.3,1,264,925.8,3.5,0,102,0
"633",1,30,69,228.89,409.49,2,264,690.9,2.6,0,102,0
"634",2,30,77,201.77,403.27,2,264,690.9,2.6,0,102,0
"635",3,30,90,137.84,142.7,1,264,690.9,2.6,0,102,0
"636",4,30,88.5,147.23,144.8,1,264,690.9,2.6,0,102,0
"637",5,30,73,216.12,155.6,1,264,690.9,2.6,0,102,0
"638",6,30,80,189.74,152.5,1,264,690.9,2.6,0,102,0
"639",7,30,69.5,227.37,409.27,2,264,690.9,2.6,0,102,0
"640",8,30,48.5,276.55,403.45,2,264,690.9,2.6,0,102,0
"641",1,31,71,222.69,471.09,2,270.5,946.5,3.5,0,102,0
"642",2,31,65,240.31,133.7,1,270.5,946.5,3.5,0,102,0
"643",3,31,52,270.11,452.11,2,270.5,946.5,3.5,0,102,0
"644",4,31,93,116.23,441.63,2,270.5,946.5,3.5,0,102,0
"645",5,31,69.5,227.37,134.5,1,270.5,946.5,3.5,0,102,0
"646",6,31,60,252.98,132.3,1,270.5,946.5,3.5,0,102,0
"647",7,31,70,225.83,134.5,1,270.5,946.5,3.5,0,102,0
"648",8,31,54.5,265.14,455.84,2,270.5,946.5,3.5,0,102,0
"649",1,32,70.5,224.27,143.6,1,302,926.4,3.1,0,102,0
"650",2,32,60,252.98,142.5,1,302,926.4,3.1,0,102,0
"651",3,32,86,161.37,425.17,2,302,926.4,3.1,0,102,0
"652",4,32,89.5,141.06,415.66,2,302,926.4,3.1,0,102,0
"653",5,32,73.5,214.42,143.4,1,302,926.4,3.1,0,102,0
"654",6,32,67,234.76,143.5,1,302,926.4,3.1,0,102,0
"655",7,32,70,225.83,440.53,2,302,926.4,3.1,0,102,0
"656",8,32,56.5,260.92,434.22,2,302,926.4,3.1,0,102,0
"657",1,33,80,189.74,440.44,2,315.5,988.5,3.1,0,102,0
"658",2,33,75.5,207.36,141.7,1,315.5,988.5,3.1,0,102,0
"659",3,33,22,308.48,120.5,1,315.5,988.5,3.1,0,102,0
"660",4,33,90.5,134.53,418.13,2,315.5,988.5,3.1,0,102,0
"661",5,33,62.5,246.86,141.3,1,315.5,988.5,3.1,0,102,0
"662",6,33,75,209.17,444.17,2,315.5,988.5,3.1,0,102,0
"663",7,33,70,225.83,445.13,2,315.5,988.5,3.1,0,102,0
"664",8,33,70,225.83,142.1,1,315.5,988.5,3.1,0,102,0
"665",1,34,69,228.89,440.29,2,319.5,978.8,3.1,0,102,0
"666",2,34,65,240.31,143.4,1,319.5,978.8,3.1,0,102,0
"667",3,34,85.5,164,425.9,2,319.5,978.8,3.1,0,102,0
"668",4,34,95.5,93.79,386.39,2,319.5,978.8,3.1,0,102,0
"669",5,34,66.5,236.17,143.6,1,319.5,978.8,3.1,0,102,0
"670",6,34,61.5,249.35,142.9,1,319.5,978.8,3.1,0,102,0
"671",7,34,69.5,227.37,440.27,2,319.5,978.8,3.1,0,102,0
"672",8,34,60,252.98,142.6,1,319.5,978.8,3.1,0,102,0
"673",1,35,69,228.89,142.2,1,306,956.5,3.1,0,102,0
"674",2,35,50.5,272.94,137.8,1,306,956.5,3.1,0,102,0
"675",3,35,68.5,230.39,444.49,2,306,956.5,3.1,0,102,0
"676",4,35,92,123.94,411.54,2,306,956.5,3.1,0,102,0
"677",5,35,71.5,221.08,444.58,2,306,956.5,3.1,0,102,0
"678",6,35,74,212.7,444,2,306,956.5,3.1,0,102,0
"679",7,35,70.5,224.27,142.2,1,306,956.5,3.1,0,102,0
"680",8,35,68.5,230.39,142.2,1,306,956.5,3.1,0,102,0
"681",1,36,69,228.89,453.09,2,273.5,888.7,3.2,0,102,0
"682",2,36,65.5,238.95,451.75,2,273.5,888.7,3.2,0,102,0
"683",3,36,83.5,174,445.3,2,273.5,888.7,3.2,0,102,0
"684",4,36,87,155.92,135,1,273.5,888.7,3.2,0,102,0
"685",5,36,68.5,230.39,139.4,1,273.5,888.7,3.2,0,102,0
"686",6,36,55.5,263.05,443.35,2,273.5,888.7,3.2,0,102,0
"687",7,36,70,225.83,139.5,1,273.5,888.7,3.2,0,102,0
"688",8,36,48.5,276.55,133.6,1,273.5,888.7,3.2,0,102,0
"689",1,37,70,225.83,490.43,2,253.5,958.4,3.8,0,102,0
"690",2,37,77,201.77,492.87,2,253.5,958.4,3.8,0,102,0
"691",3,37,66,237.57,128.8,1,253.5,958.4,3.8,0,102,0
"692",4,37,52.5,269.14,123.7,1,253.5,958.4,3.8,0,102,0
"693",5,37,70,225.83,129.7,1,253.5,958.4,3.8,0,102,0
"694",6,37,65.5,238.95,486.55,2,253.5,958.4,3.8,0,102,0
"695",7,37,70,225.83,129.7,1,253.5,958.4,3.8,0,102,0
"696",8,37,41,288.43,443.43,2,253.5,958.4,3.8,0,102,0
"697",1,38,70,225.83,130.1,1,245.5,922.5,3.8,0,102,0
"698",2,38,75,209.17,490.97,2,245.5,922.5,3.8,0,102,0
"699",3,38,85,166.58,485.98,2,245.5,922.5,3.8,0,102,0
"700",4,38,53.5,267.17,124.6,1,245.5,922.5,3.8,0,102,0
"701",5,38,76.5,203.66,130.7,1,245.5,922.5,3.8,0,102,0
"702",6,38,41.5,287.71,443.61,2,245.5,922.5,3.8,0,102,0
"703",7,38,70,225.83,130.1,1,245.5,922.5,3.8,0,102,0
"704",8,38,44,283.97,449.27,2,245.5,922.5,3.8,0,102,0
"705",1,39,70,225.83,146.4,1,255,753.7,3,0,102,0
"706",2,39,85,166.58,417.78,2,255,753.7,3,0,102,0
"707",3,39,66,237.57,146.4,1,255,753.7,3,0,102,0
"708",4,39,96.5,82.93,124.6,1,255,753.7,3,0,102,0
"709",5,39,75.5,207.36,145.7,1,255,753.7,3,0,102,0
"710",6,39,70,225.83,432.73,2,255,753.7,3,0,102,0
"711",7,39,70,225.83,432.73,2,255,753.7,3,0,102,0
"712",8,39,30,301.66,390.36,2,255,753.7,3,0,102,0
"713",1,40,70,225.83,435.53,2,302.5,906.3,3,0,102,0
"714",2,40,70,225.83,145.4,1,302.5,906.3,3,0,102,0
"715",3,40,90.5,134.53,405.63,2,302.5,906.3,3,0,102,0
"716",4,40,66,237.57,435.27,2,302.5,906.3,3,0,102,0
"717",5,40,76,205.52,433.22,2,302.5,906.3,3,0,102,0
"718",6,40,84.5,169.11,140.9,1,302.5,906.3,3,0,102,0
"719",7,40,70,225.83,145.4,1,302.5,906.3,3,0,102,0
"720",8,40,43,285.5,138.3,1,302.5,906.3,3,0,102,0
"721",1,41,70,225.83,486.73,2,268.5,1000.6,3.7,0,102,0
"722",2,41,70,225.83,130.6,1,268.5,1000.6,3.7,0,102,0
"723",3,41,31.5,300.13,112,1,268.5,1000.6,3.7,0,102,0
"724",4,41,63.5,244.29,129,1,268.5,1000.6,3.7,0,102,0
"725",5,41,68.5,230.39,485.69,2,268.5,1000.6,3.7,0,102,0
"726",6,41,68.5,230.39,130.3,1,268.5,1000.6,3.7,0,102,0
"727",7,41,70,225.83,486.73,2,268.5,1000.6,3.7,0,102,0
"728",8,41,60,252.98,476.58,2,268.5,1000.6,3.7,0,102,0
"729",1,42,70,225.83,436.63,2,250,753,3,0,102,0
"730",2,42,50,273.86,424.46,2,250,753,3,0,102,0
"731",3,42,97,76.88,122.5,1,250,753,3,0,102,0
"732",4,42,83,176.38,141.6,1,250,753,3,0,102,0
"733",5,42,70,225.83,145,1,250,753,3,0,102,0
"734",6,42,50,273.86,140.9,1,250,753,3,0,102,0
"735",7,42,70,225.83,436.63,2,250,753,3,0,102,0
"736",8,42,60,252.98,433.68,2,250,753,3,0,102,0
"737",1,43,73.5,214.42,437.22,2,282,854.6,3,0,102,0
"738",2,43,70,225.83,144.5,1,282,854.6,3,0,102,0
"739",3,43,54.5,265.14,142,1,282,854.6,3,0,102,0
"740",4,43,90,137.84,135.5,1,282,854.6,3,0,102,0
"741",5,43,70,225.83,437.93,2,282,854.6,3,0,102,0
"742",6,43,69,228.89,437.99,2,282,854.6,3,0,102,0
"743",7,43,69.5,227.37,437.97,2,282,854.6,3,0,102,0
"744",8,43,70,225.83,144.5,1,282,854.6,3,0,102,0
"745",1,44,75,209.17,142.4,1,287.5,892.3,3.1,0,102,0
"746",2,44,75,209.17,142.4,1,287.5,892.3,3.1,0,102,0
"747",3,44,91.5,127.58,411.58,2,287.5,892.3,3.1,0,102,0
"748",4,44,62,248.11,141.9,1,287.5,892.3,3.1,0,102,0
"749",5,44,67.5,233.32,442.82,2,287.5,892.3,3.1,0,102,0
"750",6,44,61,250.58,439.88,2,287.5,892.3,3.1,0,102,0
"751",7,44,70,225.83,142.8,1,287.5,892.3,3.1,0,102,0
"752",8,44,67.5,233.32,442.82,2,287.5,892.3,3.1,0,102,0
"753",1,45,75,209.17,501.07,2,252.5,982.7,3.9,0,102,0
"754",2,45,54,266.16,476.36,2,252.5,982.7,3.9,0,102,0
"755",3,45,67,234.76,127.3,1,252.5,982.7,3.9,0,102,0
"756",4,45,53.5,267.17,475.37,2,252.5,982.7,3.9,0,102,0
"757",5,45,68.5,230.39,127.7,1,252.5,982.7,3.9,0,102,0
"758",6,45,51,272.01,120.9,1,252.5,982.7,3.9,0,102,0
"759",7,45,70,225.83,498.23,2,252.5,982.7,3.9,0,102,0
"760",8,45,63,245.58,126.1,1,252.5,982.7,3.9,0,102,0
"761",1,46,75,209.17,153.7,1,291,773.7,2.7,0,102,0
